pairID,gold_label
2045,entailment
2046,neutral
2047,neutral
2048,entailment
2049,neutral
2050,contradiction
2051,contradiction
2052,entailment
2053,neutral
2054,entailment
2055,entailment
2056,entailment
2057,neutral
2058,neutral
2059,entailment
2060,contradiction
2061,entailment
2062,contradiction
2063,contradiction
2064,contradiction
2065,contradiction
2066,entailment
2067,contradiction
2068,entailment
2069,neutral
2070,neutral
2071,entailment
2072,contradiction
2073,entailment
2074,contradiction
2075,neutral
2076,contradiction
2077,entailment
2078,entailment
2079,contradiction
2080,entailment
2081,entailment
2082,contradiction
2083,contradiction
2084,neutral
2085,contradiction
2086,contradiction
2087,entailment
2088,contradiction
2089,entailment
2090,contradiction
2091,contradiction
2092,neutral
2093,entailment
2094,entailment
2095,entailment
2096,contradiction
2097,neutral
2098,contradiction
2099,entailment
2100,contradiction
2101,entailment
2102,neutral
2103,contradiction
2104,contradiction
2105,neutral
2106,entailment
2107,contradiction
2108,neutral
2109,neutral
2110,entailment
2111,neutral
2112,contradiction
2113,contradiction
2114,neutral
2115,neutral
2116,neutral
2117,contradiction
2118,neutral
2119,neutral
2120,entailment
2121,neutral
2122,entailment
2123,entailment
2124,neutral
2125,contradiction
2126,neutral
2127,contradiction
2128,neutral
2129,entailment
2130,contradiction
2131,contradiction
2132,entailment
2133,neutral
2134,neutral
2135,contradiction
2136,entailment
2137,entailment
2138,entailment
2139,contradiction
2140,contradiction
2141,contradiction
2142,entailment
2143,neutral
2144,neutral
2145,neutral
2146,entailment
2147,neutral
2148,contradiction
2149,neutral
2150,entailment
2151,entailment
2152,neutral
2153,neutral
2154,entailment
2155,neutral
2156,contradiction
2157,entailment
2158,entailment
2159,neutral
2160,contradiction
2161,entailment
2162,entailment
2163,entailment
2164,contradiction
2165,neutral
2166,contradiction
2167,contradiction
2168,contradiction
2169,entailment
2170,entailment
2171,entailment
2172,neutral
2173,neutral
2174,neutral
2175,neutral
2176,neutral
2177,contradiction
2178,neutral
2179,contradiction
2180,entailment
2181,entailment
2182,neutral
2183,contradiction
2184,contradiction
2185,neutral
2186,neutral
2187,neutral
2188,contradiction
2189,contradiction
2190,neutral
2191,entailment
2192,neutral
2193,contradiction
2194,neutral
2195,contradiction
2196,contradiction
2197,entailment
2198,entailment
2199,neutral
2200,entailment
2201,neutral
2202,neutral
2203,entailment
2204,entailment
2205,neutral
2206,contradiction
2207,neutral
2208,contradiction
2209,neutral
2210,entailment
2211,neutral
2212,entailment
2213,entailment
2214,contradiction
2215,neutral
2216,neutral
2217,entailment
2218,neutral
2219,entailment
2220,contradiction
2221,contradiction
2222,contradiction
2223,contradiction
2224,neutral
2225,neutral
2226,entailment
2227,neutral
2228,contradiction
2229,contradiction
2230,entailment
2231,neutral
2232,entailment
2233,contradiction
2234,neutral
2235,entailment
2236,neutral
2237,neutral
2238,neutral
2239,contradiction
2240,entailment
2241,neutral
2242,neutral
2243,neutral
2244,contradiction
2245,contradiction
2246,entailment
2247,entailment
2248,contradiction
2249,contradiction
2250,contradiction
2251,entailment
2252,contradiction
2253,contradiction
2254,entailment
2255,entailment
2256,contradiction
2257,contradiction
2258,entailment
2259,entailment
2260,neutral
2261,entailment
2262,entailment
2263,entailment
2264,contradiction
2265,contradiction
2266,contradiction
2267,entailment
2268,neutral
2269,neutral
2270,neutral
2271,contradiction
2272,entailment
2273,entailment
2274,contradiction
2275,entailment
2276,contradiction
2277,entailment
2278,contradiction
2279,entailment
2280,entailment
2281,contradiction
2282,neutral
2283,entailment
2284,neutral
2285,neutral
2286,contradiction
2287,entailment
2288,entailment
2289,entailment
2290,contradiction
2291,neutral
2292,entailment
2293,contradiction
2294,entailment
2295,contradiction
2296,neutral
2297,entailment
2298,neutral
2299,neutral
2300,entailment
2301,contradiction
2302,neutral
2303,entailment
2304,entailment
2305,neutral
2306,neutral
2307,neutral
2308,entailment
2309,neutral
2310,contradiction
2311,neutral
2312,contradiction
2313,entailment
2314,entailment
2315,neutral
2316,entailment
2317,neutral
2318,contradiction
2319,entailment
2320,contradiction
2321,neutral
2322,entailment
2323,entailment
2324,neutral
2325,entailment
2326,entailment
2327,entailment
2328,contradiction
2329,entailment
2330,contradiction
2331,neutral
2332,contradiction
2333,contradiction
2334,neutral
2335,neutral
2336,contradiction
2337,entailment
2338,neutral
2339,contradiction
2340,contradiction
2341,entailment
2342,contradiction
2343,contradiction
2344,entailment
2345,contradiction
2346,entailment
2347,entailment
2348,contradiction
2349,entailment
2350,contradiction
2351,contradiction
2352,neutral
2353,contradiction
2354,entailment
2355,neutral
2356,entailment
2357,neutral
2358,neutral
2359,neutral
2360,contradiction
2361,contradiction
2362,contradiction
2363,entailment
2364,neutral
2365,contradiction
2366,entailment
2367,neutral
2368,neutral
2369,entailment
2370,contradiction
2371,contradiction
2372,contradiction
2373,entailment
2374,entailment
2375,neutral
2376,neutral
2377,neutral
2378,contradiction
2379,neutral
2380,neutral
2381,entailment
2382,neutral
2383,neutral
2384,neutral
2385,entailment
2386,neutral
2387,entailment
2388,entailment
2389,entailment
2390,neutral
2391,entailment
2392,entailment
2393,neutral
2394,neutral
2395,neutral
2396,contradiction
2397,entailment
2398,entailment
2399,entailment
2400,contradiction
2401,contradiction
2402,contradiction
2403,neutral
2404,contradiction
2405,contradiction
2406,neutral
2407,entailment
2408,entailment
2409,contradiction
2410,contradiction
2411,entailment
2412,contradiction
2413,entailment
2414,entailment
2415,contradiction
2416,entailment
2417,entailment
2418,neutral
2419,neutral
2420,contradiction
2421,contradiction
2422,neutral
2423,entailment
2424,neutral
2425,entailment
2426,contradiction
2427,entailment
2428,contradiction
2429,entailment
2430,neutral
2431,entailment
2432,neutral
2433,contradiction
2434,entailment
2435,neutral
2436,contradiction
2437,entailment
2438,contradiction
2439,entailment
2440,contradiction
2441,neutral
2442,neutral
2443,contradiction
2444,contradiction
2445,entailment
2446,entailment
2447,neutral
2448,contradiction
2449,neutral
2450,neutral
2451,contradiction
2452,contradiction
2453,contradiction
2454,contradiction
2455,contradiction
2456,entailment
2457,entailment
2458,contradiction
2459,entailment
2460,contradiction
2461,neutral
2462,contradiction
2463,entailment
2464,neutral
2465,neutral
2466,neutral
2467,entailment
2468,contradiction
2469,contradiction
2470,neutral
2471,contradiction
2472,entailment
2473,neutral
2474,contradiction
2475,entailment
2476,neutral
2477,neutral
2478,contradiction
2479,contradiction
2480,contradiction
2481,neutral
2482,contradiction
2483,contradiction
2484,entailment
2485,contradiction
2486,neutral
2487,neutral
2488,contradiction
2489,neutral
2490,neutral
2491,entailment
2492,neutral
2493,contradiction
2494,entailment
2495,neutral
2496,neutral
2497,entailment
2498,entailment
2499,contradiction
2500,entailment
2501,neutral
2502,neutral
2503,neutral
2504,entailment
2505,neutral
2506,entailment
2507,neutral
2508,entailment
2509,entailment
2510,neutral
2511,entailment
2512,entailment
2513,entailment
2514,entailment
2515,entailment
2516,contradiction
2517,contradiction
2518,entailment
2519,contradiction
2520,entailment
2521,contradiction
2522,entailment
2523,neutral
2524,entailment
2525,entailment
2526,entailment
2527,contradiction
2528,neutral
2529,neutral
2530,contradiction
2531,entailment
2532,contradiction
2533,entailment
2534,neutral
2535,entailment
2536,neutral
2537,neutral
2538,neutral
2539,contradiction
2540,neutral
2541,contradiction
2542,contradiction
2543,contradiction
2544,entailment
2545,entailment
2546,neutral
2547,contradiction
2548,contradiction
2549,entailment
2550,neutral
2551,neutral
2552,entailment
2553,neutral
2554,entailment
2555,entailment
2556,contradiction
2557,entailment
2558,entailment
2559,neutral
2560,entailment
2561,contradiction
2562,entailment
2563,contradiction
2564,neutral
2565,entailment
2566,neutral
2567,entailment
2568,neutral
2569,entailment
2570,entailment
2571,contradiction
2572,contradiction
2573,contradiction
2574,entailment
2575,neutral
2576,contradiction
2577,contradiction
2578,contradiction
2579,contradiction
2580,entailment
2581,entailment
2582,neutral
2583,entailment
2584,entailment
2585,contradiction
2586,entailment
2587,neutral
2588,contradiction
2589,entailment
2590,neutral
2591,contradiction
2592,contradiction
2593,contradiction
2594,neutral
2595,entailment
2596,contradiction
2597,entailment
2598,contradiction
2599,contradiction
2600,entailment
2601,entailment
2602,contradiction
2603,entailment
2604,entailment
2605,contradiction
2606,contradiction
2607,entailment
2608,entailment
2609,contradiction
2610,entailment
2611,neutral
2612,contradiction
2613,contradiction
2614,contradiction
2615,contradiction
2616,neutral
2617,neutral
2618,contradiction
2619,contradiction
2620,neutral
2621,neutral
2622,contradiction
2623,neutral
2624,entailment
2625,contradiction
2626,contradiction
2627,contradiction
2628,entailment
2629,neutral
2630,neutral
2631,entailment
2632,entailment
2633,entailment
2634,contradiction
2635,neutral
2636,contradiction
2637,neutral
2638,neutral
2639,entailment
2640,contradiction
2641,entailment
2642,entailment
2643,contradiction
2644,contradiction
2645,entailment
2646,neutral
2647,entailment
2648,contradiction
2649,contradiction
2650,neutral
2651,contradiction
2652,contradiction
2653,entailment
2654,entailment
2655,contradiction
2656,neutral
2657,entailment
2658,contradiction
2659,entailment
2660,neutral
2661,contradiction
2662,neutral
2663,neutral
2664,contradiction
2665,entailment
2666,contradiction
2667,neutral
2668,contradiction
2669,neutral
2670,contradiction
2671,entailment
2672,entailment
2673,contradiction
2674,entailment
2675,contradiction
2676,neutral
2677,entailment
2678,entailment
2679,entailment
2680,contradiction
2681,contradiction
2682,entailment
2683,contradiction
2684,contradiction
2685,contradiction
2686,entailment
2687,entailment
2688,entailment
2689,contradiction
2690,entailment
2691,neutral
2692,contradiction
2693,contradiction
2694,contradiction
2695,entailment
2696,entailment
2697,neutral
2698,entailment
2699,entailment
2700,entailment
2701,entailment
2702,entailment
2703,contradiction
2704,contradiction
2705,entailment
2706,contradiction
2707,entailment
2708,contradiction
2709,neutral
2710,contradiction
2711,contradiction
2712,entailment
2713,entailment
2714,contradiction
2715,entailment
2716,neutral
2717,neutral
2718,entailment
2719,entailment
2720,entailment
2721,entailment
2722,entailment
2723,neutral
2724,contradiction
2725,contradiction
2726,entailment
2727,contradiction
2728,neutral
2729,neutral
2730,contradiction
2731,neutral
2732,neutral
2733,contradiction
2734,neutral
2735,contradiction
2736,neutral
2737,neutral
2738,contradiction
2739,entailment
2740,contradiction
2741,entailment
2742,neutral
2743,entailment
2744,contradiction
2745,contradiction
2746,entailment
2747,contradiction
2748,entailment
2749,contradiction
2750,contradiction
2751,contradiction
2752,entailment
2753,contradiction
2754,contradiction
2755,neutral
2756,neutral
2757,contradiction
2758,contradiction
2759,entailment
2760,entailment
2761,neutral
2762,neutral
2763,neutral
2764,entailment
2765,neutral
2766,entailment
2767,entailment
2768,entailment
2769,contradiction
2770,neutral
2771,contradiction
2772,neutral
2773,entailment
2774,contradiction
2775,contradiction
2776,neutral
2777,entailment
2778,contradiction
2779,contradiction
2780,neutral
2781,contradiction
2782,entailment
2783,neutral
2784,entailment
2785,contradiction
2786,entailment
2787,contradiction
2788,entailment
2789,contradiction
2790,entailment
2791,neutral
2792,entailment
2793,neutral
2794,neutral
2795,contradiction
2796,entailment
2797,entailment
2798,neutral
2799,entailment
2800,entailment
2801,contradiction
2802,neutral
2803,neutral
2804,contradiction
2805,contradiction
2806,entailment
2807,contradiction
2808,contradiction
2809,neutral
2810,entailment
2811,entailment
2812,entailment
2813,entailment
2814,contradiction
2815,contradiction
2816,entailment
2817,neutral
2818,neutral
2819,neutral
2820,neutral
2821,entailment
2822,entailment
2823,entailment
2824,entailment
2825,entailment
2826,entailment
2827,entailment
2828,neutral
2829,entailment
2830,entailment
2831,neutral
2832,neutral
2833,entailment
2834,neutral
2835,neutral
2836,neutral
2837,contradiction
2838,contradiction
2839,entailment
2840,entailment
2841,contradiction
2842,entailment
2843,neutral
2844,entailment
2845,neutral
2846,entailment
2847,neutral
2848,contradiction
2849,neutral
2850,neutral
2851,entailment
2852,entailment
2853,entailment
2854,neutral
2855,entailment
2856,neutral
2857,entailment
2858,entailment
2859,entailment
2860,contradiction
2861,neutral
2862,contradiction
2863,entailment
2864,entailment
2865,contradiction
2866,contradiction
2867,neutral
2868,neutral
2869,neutral
2870,neutral
2871,neutral
2872,contradiction
2873,contradiction
2874,entailment
2875,contradiction
2876,contradiction
2877,contradiction
2878,contradiction
2879,contradiction
2880,neutral
2881,neutral
2882,contradiction
2883,contradiction
2884,neutral
2885,entailment
2886,neutral
2887,neutral
2888,entailment
2889,neutral
2890,entailment
2891,contradiction
2892,contradiction
2893,contradiction
2894,entailment
2895,entailment
2896,entailment
2897,neutral
2898,neutral
2899,entailment
2900,neutral
2901,neutral
2902,contradiction
2903,contradiction
2904,neutral
2905,entailment
2906,contradiction
2907,entailment
2908,neutral
2909,neutral
2910,entailment
2911,neutral
2912,contradiction
2913,entailment
2914,neutral
2915,contradiction
2916,contradiction
2917,contradiction
2918,contradiction
2919,contradiction
2920,neutral
2921,entailment
2922,entailment
2923,entailment
2924,neutral
2925,contradiction
2926,neutral
2927,neutral
2928,neutral
2929,neutral
2930,entailment
2931,entailment
2932,contradiction
2933,neutral
2934,contradiction
2935,contradiction
2936,entailment
2937,neutral
2938,neutral
2939,entailment
2940,entailment
2941,contradiction
2942,neutral
2943,entailment
2944,entailment
2945,contradiction
2946,contradiction
2947,entailment
2948,contradiction
2949,neutral
2950,contradiction
2951,neutral
2952,neutral
2953,entailment
2954,entailment
2955,entailment
2956,contradiction
2957,contradiction
2958,neutral
2959,contradiction
2960,entailment
2961,entailment
2962,neutral
2963,neutral
2964,entailment
2965,entailment
2966,contradiction
2967,entailment
2968,neutral
2969,neutral
2970,entailment
2971,contradiction
2972,entailment
2973,neutral
2974,neutral
2975,contradiction
2976,neutral
2977,entailment
2978,neutral
2979,contradiction
2980,entailment
2981,contradiction
2982,neutral
2983,contradiction
2984,neutral
2985,entailment
2986,neutral
2987,neutral
2988,entailment
2989,neutral
2990,entailment
2991,contradiction
2992,neutral
2993,contradiction
2994,contradiction
2995,contradiction
2996,neutral
2997,neutral
2998,entailment
2999,neutral
3000,entailment
3001,entailment
3002,contradiction
3003,entailment
3004,entailment
3005,entailment
3006,entailment
3007,entailment
3008,neutral
3009,neutral
3010,neutral
3011,entailment
3012,entailment
3013,contradiction
3014,neutral
3015,neutral
3016,contradiction
3017,entailment
3018,entailment
3019,entailment
3020,contradiction
3021,entailment
3022,neutral
3023,contradiction
3024,entailment
3025,entailment
3026,entailment
3027,entailment
3028,contradiction
3029,contradiction
3030,neutral
3031,entailment
3032,entailment
3033,contradiction
3034,neutral
3035,neutral
3036,contradiction
3037,contradiction
3038,neutral
3039,neutral
3040,neutral
3041,entailment
3042,neutral
3043,entailment
3044,entailment
3045,neutral
3046,entailment
3047,contradiction
3048,neutral
3049,entailment
3050,entailment
3051,contradiction
3052,neutral
3053,contradiction
3054,neutral
3055,neutral
3056,contradiction
3057,entailment
3058,entailment
3059,contradiction
3060,entailment
3061,contradiction
3062,entailment
3063,entailment
3064,contradiction
3065,entailment
3066,contradiction
3067,entailment
3068,entailment
3069,neutral
3070,entailment
3071,neutral
3072,contradiction
3073,entailment
3074,contradiction
3075,contradiction
3076,contradiction
3077,contradiction
3078,entailment
3079,contradiction
3080,entailment
3081,entailment
3082,entailment
3083,contradiction
3084,entailment
3085,entailment
3086,entailment
3087,neutral
3088,entailment
3089,entailment
3090,entailment
3091,entailment
3092,neutral
3093,neutral
3094,neutral
3095,contradiction
3096,contradiction
3097,neutral
3098,entailment
3099,neutral
3100,contradiction
3101,entailment
3102,neutral
3103,neutral
3104,contradiction
3105,contradiction
3106,contradiction
3107,neutral
3108,entailment
3109,neutral
3110,neutral
3111,neutral
3112,contradiction
3113,neutral
3114,contradiction
3115,entailment
3116,contradiction
3117,entailment
3118,entailment
3119,neutral
3120,entailment
3121,entailment
3122,entailment
3123,contradiction
3124,neutral
3125,entailment
3126,neutral
3127,contradiction
3128,neutral
3129,contradiction
3130,entailment
3131,entailment
3132,contradiction
3133,neutral
3134,entailment
3135,contradiction
3136,neutral
3137,entailment
3138,entailment
3139,neutral
3140,contradiction
3141,neutral
3142,entailment
3143,neutral
3144,contradiction
3145,contradiction
3146,neutral
3147,entailment
3148,neutral
3149,entailment
3150,contradiction
3151,neutral
3152,neutral
3153,neutral
3154,entailment
3155,neutral
3156,entailment
3157,entailment
3158,neutral
3159,entailment
3160,neutral
3161,contradiction
3162,contradiction
3163,neutral
3164,neutral
3165,entailment
3166,contradiction
3167,contradiction
3168,contradiction
3169,contradiction
3170,entailment
3171,neutral
3172,entailment
3173,neutral
3174,entailment
3175,entailment
3176,neutral
3177,neutral
3178,contradiction
3179,contradiction
3180,neutral
3181,entailment
3182,entailment
3183,entailment
3184,entailment
3185,entailment
3186,contradiction
3187,neutral
3188,contradiction
3189,entailment
3190,contradiction
3191,contradiction
3192,contradiction
3193,entailment
3194,neutral
3195,entailment
3196,entailment
3197,entailment
3198,contradiction
3199,entailment
3200,contradiction
3201,entailment
3202,contradiction
3203,contradiction
3204,neutral
3205,entailment
3206,entailment
3207,entailment
3208,entailment
3209,entailment
3210,entailment
3211,contradiction
3212,neutral
3213,contradiction
3214,neutral
3215,neutral
3216,contradiction
3217,contradiction
3218,neutral
3219,neutral
3220,neutral
3221,contradiction
3222,contradiction
3223,neutral
3224,neutral
3225,contradiction
3226,contradiction
3227,contradiction
3228,neutral
3229,contradiction
3230,neutral
3231,entailment
3232,neutral
3233,contradiction
3234,neutral
3235,entailment
3236,entailment
3237,entailment
3238,contradiction
3239,entailment
3240,entailment
3241,contradiction
3242,neutral
3243,contradiction
3244,contradiction
3245,entailment
3246,neutral
3247,contradiction
3248,neutral
3249,neutral
3250,contradiction
3251,entailment
3252,neutral
3253,neutral
3254,contradiction
3255,entailment
3256,neutral
3257,entailment
3258,neutral
3259,contradiction
3260,neutral
3261,neutral
3262,neutral
3263,contradiction
3264,contradiction
3265,neutral
3266,entailment
3267,neutral
3268,neutral
3269,contradiction
3270,entailment
3271,neutral
3272,entailment
3273,neutral
3274,neutral
3275,contradiction
3276,entailment
3277,contradiction
3278,contradiction
3279,contradiction
3280,contradiction
3281,contradiction
3282,neutral
3283,entailment
3284,contradiction
3285,entailment
3286,contradiction
3287,entailment
3288,entailment
3289,neutral
3290,contradiction
3291,contradiction
3292,neutral
3293,entailment
3294,neutral
3295,contradiction
3296,contradiction
3297,contradiction
3298,entailment
3299,neutral
3300,contradiction
3301,entailment
3302,entailment
3303,entailment
3304,entailment
3305,entailment
3306,contradiction
3307,contradiction
3308,entailment
3309,entailment
3310,entailment
3311,contradiction
3312,neutral
3313,neutral
3314,entailment
3315,contradiction
3316,entailment
3317,entailment
3318,contradiction
3319,entailment
3320,contradiction
3321,entailment
3322,contradiction
3323,entailment
3324,entailment
3325,entailment
3326,contradiction
3327,neutral
3328,neutral
3329,entailment
3330,contradiction
3331,entailment
3332,neutral
3333,contradiction
3334,contradiction
3335,entailment
3336,contradiction
3337,contradiction
3338,contradiction
3339,neutral
3340,entailment
3341,neutral
3342,neutral
3343,contradiction
3344,entailment
3345,entailment
3346,entailment
3347,entailment
3348,neutral
3349,entailment
3350,entailment
3351,entailment
3352,contradiction
3353,neutral
3354,entailment
3355,contradiction
3356,entailment
3357,neutral
3358,entailment
3359,contradiction
3360,contradiction
3361,neutral
3362,entailment
3363,neutral
3364,entailment
3365,neutral
3366,neutral
3367,neutral
3368,neutral
3369,contradiction
3370,entailment
3371,entailment
3372,entailment
3373,entailment
3374,entailment
3375,contradiction
3376,entailment
3377,contradiction
3378,entailment
3379,contradiction
3380,contradiction
3381,entailment
3382,entailment
3383,neutral
3384,entailment
3385,contradiction
3386,neutral
3387,neutral
3388,entailment
3389,entailment
3390,entailment
3391,contradiction
3392,contradiction
3393,contradiction
3394,contradiction
3395,entailment
3396,contradiction
3397,entailment
3398,neutral
3399,entailment
3400,contradiction
3401,entailment
3402,neutral
3403,contradiction
3404,entailment
3405,contradiction
3406,neutral
3407,contradiction
3408,neutral
3409,neutral
3410,entailment
3411,entailment
3412,neutral
3413,neutral
3414,contradiction
3415,neutral
3416,neutral
3417,entailment
3418,neutral
3419,entailment
3420,entailment
3421,contradiction
3422,entailment
3423,entailment
3424,contradiction
3425,contradiction
3426,entailment
3427,contradiction
3428,entailment
3429,contradiction
3430,entailment
3431,neutral
3432,contradiction
3433,contradiction
3434,entailment
3435,contradiction
3436,entailment
3437,contradiction
3438,entailment
3439,entailment
3440,entailment
3441,neutral
3442,contradiction
3443,contradiction
3444,entailment
3445,entailment
3446,neutral
3447,contradiction
3448,neutral
3449,neutral
3450,contradiction
3451,neutral
3452,contradiction
3453,entailment
3454,entailment
3455,contradiction
3456,contradiction
3457,entailment
3458,neutral
3459,contradiction
3460,entailment
3461,neutral
3462,contradiction
3463,neutral
3464,contradiction
3465,entailment
3466,entailment
3467,contradiction
3468,entailment
3469,contradiction
3470,neutral
3471,neutral
3472,neutral
3473,contradiction
3474,neutral
3475,neutral
3476,contradiction
3477,entailment
3478,entailment
3479,entailment
3480,neutral
3481,contradiction
3482,entailment
3483,contradiction
3484,contradiction
3485,neutral
3486,entailment
3487,contradiction
3488,contradiction
3489,entailment
3490,neutral
3491,contradiction
3492,contradiction
3493,contradiction
3494,entailment
3495,entailment
3496,contradiction
3497,neutral
3498,contradiction
3499,entailment
3500,contradiction
3501,neutral
3502,neutral
3503,entailment
3504,neutral
3505,entailment
3506,entailment
3507,neutral
3508,contradiction
3509,entailment
3510,entailment
3511,entailment
3512,entailment
3513,entailment
3514,neutral
3515,neutral
3516,neutral
3517,contradiction
3518,entailment
3519,neutral
3520,entailment
3521,entailment
3522,entailment
3523,entailment
3524,entailment
3525,entailment
3526,entailment
3527,contradiction
3528,entailment
3529,neutral
3530,entailment
3531,contradiction
3532,contradiction
3533,contradiction
3534,neutral
3535,neutral
3536,contradiction
3537,contradiction
3538,entailment
3539,entailment
3540,contradiction
3541,entailment
3542,neutral
3543,entailment
3544,entailment
3545,entailment
3546,contradiction
3547,contradiction
3548,neutral
3549,contradiction
3550,neutral
3551,neutral
3552,entailment
3553,entailment
3554,entailment
3555,entailment
3556,contradiction
3557,contradiction
3558,contradiction
3559,entailment
3560,entailment
3561,entailment
3562,neutral
3563,entailment
3564,entailment
3565,contradiction
3566,entailment
3567,neutral
3568,contradiction
3569,entailment
3570,neutral
3571,contradiction
3572,neutral
3573,contradiction
3574,neutral
3575,entailment
3576,contradiction
3577,neutral
3578,contradiction
3579,neutral
3580,entailment
3581,contradiction
3582,entailment
3583,contradiction
3584,entailment
3585,contradiction
3586,contradiction
3587,entailment
3588,neutral
3589,entailment
3590,contradiction
3591,entailment
3592,entailment
3593,neutral
3594,contradiction
3595,neutral
3596,neutral
3597,neutral
3598,neutral
3599,neutral
3600,contradiction
3601,entailment
3602,entailment
3603,neutral
3604,contradiction
3605,neutral
3606,entailment
3607,entailment
3608,neutral
3609,neutral
3610,neutral
3611,entailment
3612,contradiction
3613,neutral
3614,neutral
3615,neutral
3616,entailment
3617,entailment
3618,neutral
3619,contradiction
3620,neutral
3621,neutral
3622,contradiction
3623,entailment
3624,contradiction
3625,entailment
3626,neutral
3627,neutral
3628,entailment
3629,neutral
3630,contradiction
3631,contradiction
3632,contradiction
3633,entailment
3634,contradiction
3635,contradiction
3636,entailment
3637,entailment
3638,contradiction
3639,contradiction
3640,entailment
3641,neutral
3642,entailment
3643,contradiction
3644,entailment
3645,neutral
3646,entailment
3647,entailment
3648,entailment
3649,neutral
3650,neutral
3651,neutral
3652,entailment
3653,contradiction
3654,entailment
3655,neutral
3656,contradiction
3657,neutral
3658,contradiction
3659,neutral
3660,contradiction
3661,entailment
3662,entailment
3663,neutral
3664,neutral
3665,entailment
3666,contradiction
3667,neutral
3668,neutral
3669,contradiction
3670,contradiction
3671,entailment
3672,entailment
3673,entailment
3674,entailment
3675,entailment
3676,neutral
3677,neutral
3678,contradiction
3679,entailment
3680,neutral
3681,entailment
3682,contradiction
3683,entailment
3684,entailment
3685,contradiction
3686,contradiction
3687,contradiction
3688,entailment
3689,entailment
3690,entailment
3691,contradiction
3692,neutral
3693,entailment
3694,neutral
3695,contradiction
3696,neutral
3697,entailment
3698,neutral
3699,neutral
3700,entailment
3701,entailment
3702,neutral
3703,entailment
3704,neutral
3705,entailment
3706,neutral
3707,neutral
3708,contradiction
3709,entailment
3710,neutral
3711,entailment
3712,contradiction
3713,entailment
3714,neutral
3715,contradiction
3716,contradiction
3717,entailment
3718,entailment
3719,entailment
3720,contradiction
3721,neutral
3722,contradiction
3723,neutral
3724,entailment
3725,contradiction
3726,contradiction
3727,contradiction
3728,neutral
3729,entailment
3730,neutral
3731,contradiction
3732,entailment
3733,entailment
3734,neutral
3735,entailment
3736,neutral
3737,contradiction
3738,neutral
3739,entailment
3740,contradiction
3741,contradiction
3742,contradiction
3743,entailment
3744,neutral
3745,neutral
3746,neutral
3747,neutral
3748,contradiction
3749,contradiction
3750,contradiction
3751,entailment
3752,contradiction
3753,contradiction
3754,entailment
3755,neutral
3756,contradiction
3757,neutral
3758,neutral
3759,neutral
3760,entailment
3761,entailment
3762,contradiction
3763,entailment
3764,contradiction
3765,neutral
3766,neutral
3767,entailment
3768,entailment
3769,entailment
3770,entailment
3771,contradiction
3772,entailment
3773,contradiction
3774,contradiction
3775,contradiction
3776,neutral
3777,contradiction
3778,neutral
3779,contradiction
3780,contradiction
3781,contradiction
3782,neutral
3783,contradiction
3784,contradiction
3785,contradiction
3786,contradiction
3787,neutral
3788,contradiction
3789,neutral
3790,entailment
3791,contradiction
3792,entailment
3793,neutral
3794,neutral
3795,contradiction
3796,entailment
3797,entailment
3798,entailment
3799,contradiction
3800,entailment
3801,contradiction
3802,contradiction
3803,contradiction
3804,entailment
3805,neutral
3806,entailment
3807,neutral
3808,entailment
3809,contradiction
3810,neutral
3811,neutral
3812,contradiction
3813,neutral
3814,contradiction
3815,entailment
3816,entailment
3817,neutral
3818,contradiction
3819,entailment
3820,entailment
3821,entailment
3822,contradiction
3823,contradiction
3824,contradiction
3825,entailment
3826,neutral
3827,entailment
3828,entailment
3829,contradiction
3830,contradiction
3831,entailment
3832,contradiction
3833,contradiction
3834,neutral
3835,entailment
3836,contradiction
3837,neutral
3838,entailment
3839,neutral
3840,entailment
3841,entailment
3842,contradiction
3843,neutral
3844,contradiction
3845,contradiction
3846,entailment
3847,entailment
3848,contradiction
3849,entailment
3850,neutral
3851,entailment
3852,contradiction
3853,neutral
3854,neutral
3855,contradiction
3856,entailment
3857,entailment
3858,neutral
3859,contradiction
3860,entailment
3861,entailment
3862,entailment
3863,contradiction
3864,contradiction
3865,neutral
3866,entailment
3867,entailment
3868,contradiction
3869,entailment
3870,entailment
3871,entailment
3872,entailment
3873,contradiction
3874,entailment
3875,entailment
3876,contradiction
3877,contradiction
3878,contradiction
3879,contradiction
3880,contradiction
3881,entailment
3882,neutral
3883,neutral
3884,neutral
3885,neutral
3886,entailment
3887,entailment
3888,contradiction
3889,contradiction
3890,entailment
3891,entailment
3892,contradiction
3893,contradiction
3894,contradiction
3895,entailment
3896,neutral
3897,entailment
3898,contradiction
3899,neutral
3900,entailment
3901,neutral
3902,neutral
3903,entailment
3904,neutral
3905,neutral
3906,contradiction
3907,contradiction
3908,neutral
3909,entailment
3910,entailment
3911,entailment
3912,contradiction
3913,contradiction
3914,entailment
3915,contradiction
3916,contradiction
3917,contradiction
3918,neutral
3919,neutral
3920,contradiction
3921,neutral
3922,entailment
3923,entailment
3924,contradiction
3925,entailment
3926,entailment
3927,entailment
3928,contradiction
3929,entailment
3930,entailment
3931,contradiction
3932,neutral
3933,neutral
3934,neutral
3935,contradiction
3936,contradiction
3937,contradiction
3938,neutral
3939,neutral
3940,neutral
3941,contradiction
3942,entailment
3943,contradiction
3944,entailment
3945,entailment
3946,contradiction
3947,entailment
3948,entailment
3949,contradiction
3950,contradiction
3951,neutral
3952,entailment
