pairID,gold_label
11751,neutral
11752,contradiction
11753,contradiction
11754,neutral
11755,neutral
11756,entailment
11757,entailment
11758,neutral
11759,neutral
11760,contradiction
11761,contradiction
11762,contradiction
11763,entailment
11764,contradiction
11765,entailment
11766,entailment
11767,contradiction
11768,entailment
11769,contradiction
11770,entailment
11771,entailment
11772,neutral
11773,neutral
11774,neutral
11775,entailment
11776,entailment
11777,contradiction
11778,neutral
11779,neutral
11780,entailment
11781,contradiction
11782,entailment
11783,neutral
11784,neutral
11785,contradiction
11786,contradiction
11787,entailment
11788,contradiction
11789,contradiction
11790,entailment
11791,entailment
11792,contradiction
11793,neutral
11794,neutral
11795,entailment
11796,neutral
11797,neutral
11798,entailment
11799,entailment
11800,neutral
11801,neutral
11802,contradiction
11803,neutral
11804,neutral
11805,entailment
11806,contradiction
11807,contradiction
11808,entailment
11809,neutral
11810,entailment
11811,contradiction
11812,entailment
11813,entailment
11814,contradiction
11815,neutral
11816,neutral
11817,entailment
11818,neutral
11819,neutral
11820,entailment
11821,contradiction
11822,contradiction
11823,entailment
11824,contradiction
11825,contradiction
11826,entailment
11827,contradiction
11828,neutral
11829,neutral
11830,contradiction
11831,neutral
11832,neutral
11833,neutral
11834,contradiction
11835,entailment
11836,entailment
11837,contradiction
11838,entailment
11839,neutral
11840,entailment
11841,contradiction
11842,neutral
11843,contradiction
11844,contradiction
11845,contradiction
11846,contradiction
11847,entailment
11848,neutral
11849,neutral
11850,entailment
11851,contradiction
11852,entailment
11853,entailment
11854,entailment
11855,entailment
11856,neutral
11857,neutral
11858,entailment
11859,contradiction
11860,entailment
11861,neutral
11862,neutral
11863,entailment
11864,neutral
11865,entailment
11866,neutral
11867,contradiction
11868,entailment
11869,neutral
11870,contradiction
11871,entailment
11872,neutral
11873,entailment
11874,entailment
11875,neutral
11876,neutral
11877,neutral
11878,contradiction
11879,entailment
11880,entailment
11881,contradiction
11882,contradiction
11883,entailment
11884,neutral
11885,contradiction
11886,neutral
11887,entailment
11888,neutral
11889,contradiction
11890,neutral
11891,neutral
11892,contradiction
11893,contradiction
11894,neutral
11895,neutral
11896,neutral
11897,neutral
11898,neutral
11899,neutral
11900,neutral
11901,neutral
11902,contradiction
11903,neutral
11904,entailment
11905,entailment
11906,contradiction
11907,entailment
11908,neutral
11909,neutral
11910,entailment
11911,entailment
11912,contradiction
11913,neutral
11914,neutral
11915,entailment
11916,entailment
11917,contradiction
11918,contradiction
11919,neutral
11920,neutral
11921,contradiction
11922,entailment
11923,entailment
11924,entailment
11925,contradiction
11926,entailment
11927,entailment
11928,entailment
11929,neutral
11930,neutral
11931,entailment
11932,neutral
11933,contradiction
11934,entailment
11935,contradiction
11936,contradiction
11937,neutral
11938,entailment
11939,contradiction
11940,neutral
11941,neutral
11942,entailment
11943,neutral
11944,neutral
11945,contradiction
11946,entailment
11947,contradiction
11948,entailment
11949,contradiction
11950,entailment
11951,neutral
11952,entailment
11953,neutral
11954,entailment
11955,neutral
11956,entailment
11957,entailment
11958,neutral
11959,neutral
11960,contradiction
11961,contradiction
11962,contradiction
11963,contradiction
11964,entailment
11965,neutral
11966,contradiction
11967,contradiction
11968,contradiction
11969,entailment
11970,contradiction
11971,neutral
11972,neutral
11973,entailment
11974,contradiction
11975,entailment
11976,contradiction
11977,entailment
11978,entailment
11979,neutral
11980,entailment
11981,neutral
11982,contradiction
11983,entailment
11984,contradiction
11985,neutral
11986,entailment
11987,neutral
11988,neutral
11989,neutral
11990,entailment
11991,entailment
11992,neutral
11993,contradiction
11994,contradiction
11995,neutral
11996,neutral
11997,entailment
11998,contradiction
11999,contradiction
12000,entailment
12001,neutral
12002,neutral
12003,contradiction
12004,neutral
12005,neutral
12006,contradiction
12007,entailment
12008,entailment
12009,entailment
12010,contradiction
12011,contradiction
12012,contradiction
12013,neutral
12014,entailment
12015,entailment
12016,neutral
12017,entailment
12018,contradiction
12019,contradiction
12020,neutral
12021,entailment
12022,contradiction
12023,neutral
12024,neutral
12025,entailment
12026,contradiction
12027,neutral
12028,entailment
12029,neutral
12030,entailment
12031,contradiction
12032,contradiction
12033,neutral
12034,neutral
12035,entailment
12036,entailment
12037,entailment
12038,entailment
12039,contradiction
12040,entailment
12041,neutral
12042,contradiction
12043,neutral
12044,entailment
12045,contradiction
12046,entailment
12047,entailment
12048,entailment
12049,entailment
12050,contradiction
12051,neutral
12052,entailment
12053,contradiction
12054,contradiction
12055,entailment
12056,contradiction
12057,entailment
12058,entailment
12059,contradiction
12060,entailment
12061,neutral
12062,contradiction
12063,entailment
12064,neutral
12065,neutral
12066,contradiction
12067,neutral
12068,neutral
12069,contradiction
12070,entailment
12071,entailment
12072,entailment
12073,entailment
12074,entailment
12075,entailment
12076,entailment
12077,contradiction
12078,contradiction
12079,contradiction
12080,entailment
12081,neutral
12082,entailment
12083,neutral
12084,contradiction
12085,neutral
12086,entailment
12087,contradiction
12088,entailment
12089,neutral
12090,entailment
12091,entailment
12092,entailment
12093,entailment
12094,entailment
12095,contradiction
12096,entailment
12097,entailment
12098,neutral
12099,entailment
12100,entailment
12101,contradiction
12102,neutral
12103,neutral
12104,contradiction
12105,neutral
12106,contradiction
12107,neutral
12108,neutral
12109,entailment
12110,entailment
12111,contradiction
12112,contradiction
12113,neutral
12114,neutral
12115,neutral
12116,neutral
12117,contradiction
12118,contradiction
12119,contradiction
12120,contradiction
12121,neutral
12122,entailment
12123,entailment
12124,contradiction
12125,neutral
12126,entailment
12127,neutral
12128,neutral
12129,contradiction
12130,entailment
12131,neutral
12132,neutral
12133,entailment
12134,entailment
12135,entailment
12136,contradiction
12137,entailment
12138,entailment
12139,entailment
12140,contradiction
12141,entailment
12142,neutral
12143,neutral
12144,neutral
12145,contradiction
12146,contradiction
12147,neutral
12148,neutral
12149,neutral
12150,neutral
12151,contradiction
12152,neutral
12153,entailment
12154,neutral
12155,entailment
12156,neutral
12157,entailment
12158,contradiction
12159,neutral
12160,entailment
12161,contradiction
12162,entailment
12163,neutral
12164,entailment
12165,neutral
12166,contradiction
12167,contradiction
12168,contradiction
12169,contradiction
12170,entailment
12171,neutral
12172,neutral
12173,entailment
12174,contradiction
12175,contradiction
12176,entailment
12177,contradiction
12178,neutral
12179,entailment
12180,entailment
12181,entailment
12182,contradiction
12183,contradiction
12184,entailment
12185,neutral
12186,contradiction
12187,contradiction
12188,neutral
12189,entailment
12190,contradiction
12191,entailment
12192,entailment
12193,entailment
12194,neutral
12195,neutral
12196,entailment
12197,contradiction
12198,entailment
12199,neutral
12200,contradiction
12201,contradiction
12202,neutral
12203,entailment
12204,neutral
12205,neutral
12206,neutral
12207,entailment
12208,contradiction
12209,neutral
12210,contradiction
12211,neutral
12212,neutral
12213,neutral
12214,neutral
12215,contradiction
12216,neutral
12217,contradiction
12218,neutral
12219,neutral
12220,neutral
12221,entailment
12222,neutral
12223,neutral
12224,entailment
12225,neutral
12226,neutral
12227,entailment
12228,contradiction
12229,neutral
12230,neutral
12231,entailment
12232,contradiction
12233,entailment
12234,neutral
12235,neutral
12236,neutral
12237,neutral
12238,entailment
12239,neutral
12240,neutral
12241,entailment
12242,entailment
12243,neutral
12244,neutral
12245,neutral
12246,contradiction
12247,neutral
12248,neutral
12249,entailment
12250,entailment
12251,contradiction
12252,contradiction
12253,contradiction
12254,contradiction
12255,neutral
12256,entailment
12257,neutral
12258,contradiction
12259,entailment
12260,entailment
12261,entailment
12262,entailment
12263,neutral
12264,neutral
12265,contradiction
12266,contradiction
12267,entailment
12268,neutral
12269,entailment
12270,entailment
12271,entailment
12272,neutral
12273,entailment
12274,contradiction
12275,neutral
12276,entailment
12277,neutral
12278,neutral
12279,contradiction
12280,entailment
12281,entailment
12282,entailment
12283,contradiction
12284,entailment
12285,contradiction
12286,neutral
12287,entailment
12288,entailment
12289,neutral
12290,contradiction
12291,neutral
12292,contradiction
12293,entailment
12294,entailment
12295,contradiction
12296,contradiction
12297,contradiction
12298,contradiction
12299,neutral
12300,neutral
12301,contradiction
12302,contradiction
12303,neutral
12304,contradiction
12305,contradiction
12306,contradiction
12307,contradiction
12308,entailment
12309,entailment
12310,entailment
12311,entailment
12312,contradiction
12313,entailment
12314,entailment
12315,entailment
12316,neutral
12317,neutral
12318,neutral
12319,neutral
12320,contradiction
12321,contradiction
12322,neutral
12323,contradiction
12324,contradiction
12325,contradiction
12326,contradiction
12327,neutral
12328,contradiction
12329,entailment
12330,neutral
12331,entailment
12332,neutral
12333,entailment
12334,neutral
12335,entailment
12336,entailment
12337,contradiction
12338,neutral
12339,contradiction
12340,neutral
12341,entailment
12342,entailment
12343,contradiction
12344,entailment
12345,entailment
12346,neutral
12347,entailment
12348,neutral
12349,neutral
12350,neutral
12351,neutral
12352,entailment
12353,contradiction
12354,neutral
12355,contradiction
12356,entailment
12357,contradiction
12358,contradiction
12359,entailment
12360,entailment
12361,contradiction
12362,contradiction
12363,neutral
12364,contradiction
12365,entailment
12366,neutral
12367,contradiction
12368,entailment
12369,entailment
12370,entailment
12371,neutral
12372,neutral
12373,contradiction
12374,contradiction
12375,neutral
12376,contradiction
12377,neutral
12378,neutral
12379,neutral
12380,entailment
12381,neutral
12382,entailment
12383,entailment
12384,neutral
12385,entailment
12386,entailment
12387,neutral
12388,contradiction
12389,contradiction
12390,neutral
12391,neutral
12392,neutral
12393,contradiction
12394,contradiction
12395,neutral
12396,entailment
12397,entailment
12398,entailment
12399,entailment
12400,entailment
12401,neutral
12402,entailment
12403,neutral
12404,contradiction
12405,entailment
12406,contradiction
12407,entailment
12408,contradiction
12409,entailment
12410,entailment
12411,entailment
12412,contradiction
12413,entailment
12414,neutral
12415,contradiction
12416,contradiction
12417,contradiction
12418,neutral
12419,contradiction
12420,neutral
12421,entailment
12422,entailment
12423,neutral
12424,contradiction
12425,contradiction
12426,neutral
12427,contradiction
12428,contradiction
12429,neutral
12430,neutral
12431,contradiction
12432,neutral
12433,contradiction
12434,entailment
12435,neutral
12436,contradiction
12437,entailment
12438,contradiction
12439,entailment
12440,contradiction
12441,entailment
12442,entailment
12443,entailment
12444,entailment
12445,entailment
12446,entailment
12447,entailment
12448,contradiction
12449,contradiction
12450,contradiction
12451,neutral
12452,neutral
12453,neutral
12454,contradiction
12455,neutral
12456,entailment
12457,contradiction
12458,entailment
12459,entailment
12460,entailment
12461,contradiction
12462,contradiction
12463,neutral
12464,neutral
12465,neutral
12466,entailment
12467,entailment
12468,neutral
12469,entailment
12470,neutral
12471,entailment
12472,entailment
12473,entailment
12474,neutral
12475,entailment
12476,entailment
12477,entailment
12478,entailment
12479,contradiction
12480,contradiction
12481,contradiction
12482,entailment
12483,entailment
12484,neutral
12485,contradiction
12486,contradiction
12487,neutral
12488,entailment
12489,contradiction
12490,entailment
12491,neutral
12492,contradiction
12493,entailment
12494,entailment
12495,contradiction
12496,entailment
12497,contradiction
12498,entailment
12499,entailment
12500,contradiction
12501,entailment
12502,entailment
12503,neutral
12504,entailment
12505,neutral
12506,entailment
12507,entailment
12508,neutral
12509,entailment
12510,entailment
12511,entailment
12512,contradiction
12513,contradiction
12514,contradiction
12515,neutral
12516,neutral
12517,neutral
12518,neutral
12519,contradiction
12520,neutral
12521,entailment
12522,neutral
12523,neutral
12524,entailment
12525,contradiction
12526,neutral
12527,neutral
12528,entailment
12529,entailment
12530,neutral
12531,neutral
12532,neutral
12533,contradiction
12534,entailment
12535,contradiction
12536,entailment
12537,neutral
12538,neutral
12539,entailment
12540,neutral
12541,neutral
12542,entailment
12543,entailment
12544,contradiction
12545,neutral
12546,entailment
12547,contradiction
12548,neutral
12549,contradiction
12550,entailment
12551,entailment
12552,entailment
12553,contradiction
12554,neutral
12555,entailment
12556,entailment
12557,contradiction
12558,contradiction
12559,contradiction
12560,entailment
12561,contradiction
12562,entailment
12563,entailment
12564,neutral
12565,entailment
12566,contradiction
12567,contradiction
12568,neutral
12569,neutral
12570,contradiction
12571,neutral
12572,contradiction
12573,contradiction
12574,contradiction
12575,contradiction
12576,entailment
12577,contradiction
12578,entailment
12579,contradiction
12580,neutral
12581,entailment
12582,neutral
12583,entailment
12584,contradiction
12585,contradiction
12586,neutral
12587,contradiction
12588,neutral
12589,contradiction
12590,contradiction
12591,neutral
12592,entailment
12593,entailment
12594,entailment
12595,entailment
12596,neutral
12597,neutral
12598,neutral
12599,entailment
12600,contradiction
12601,entailment
12602,contradiction
12603,contradiction
12604,neutral
12605,entailment
12606,neutral
12607,contradiction
12608,neutral
12609,entailment
12610,entailment
12611,contradiction
12612,entailment
12613,neutral
12614,neutral
12615,entailment
12616,entailment
12617,contradiction
12618,entailment
12619,neutral
12620,neutral
12621,entailment
12622,neutral
12623,contradiction
12624,entailment
12625,contradiction
12626,contradiction
12627,entailment
12628,neutral
12629,entailment
12630,contradiction
12631,contradiction
12632,contradiction
12633,neutral
12634,entailment
12635,entailment
12636,neutral
12637,entailment
12638,contradiction
12639,contradiction
12640,neutral
12641,entailment
12642,neutral
12643,entailment
12644,neutral
12645,entailment
12646,neutral
12647,neutral
12648,contradiction
12649,entailment
12650,entailment
12651,neutral
12652,entailment
12653,neutral
12654,contradiction
12655,entailment
12656,entailment
12657,entailment
12658,entailment
12659,entailment
12660,contradiction
12661,entailment
12662,contradiction
12663,contradiction
12664,neutral
12665,entailment
12666,neutral
12667,neutral
12668,contradiction
12669,entailment
12670,contradiction
12671,neutral
12672,entailment
12673,entailment
12674,neutral
12675,entailment
12676,neutral
12677,contradiction
12678,entailment
12679,entailment
12680,entailment
12681,neutral
12682,entailment
12683,neutral
12684,entailment
12685,neutral
12686,entailment
12687,entailment
12688,entailment
12689,contradiction
12690,neutral
12691,neutral
12692,neutral
12693,entailment
12694,neutral
12695,entailment
12696,neutral
12697,neutral
12698,entailment
12699,neutral
12700,entailment
12701,contradiction
12702,neutral
12703,neutral
12704,neutral
12705,contradiction
12706,entailment
12707,contradiction
12708,contradiction
12709,contradiction
12710,entailment
12711,contradiction
12712,contradiction
12713,contradiction
12714,neutral
12715,neutral
12716,contradiction
12717,contradiction
12718,contradiction
12719,entailment
12720,contradiction
12721,neutral
12722,entailment
12723,contradiction
12724,entailment
12725,contradiction
12726,neutral
12727,entailment
12728,neutral
12729,contradiction
12730,contradiction
12731,entailment
12732,entailment
12733,contradiction
12734,neutral
12735,neutral
12736,entailment
12737,entailment
12738,neutral
12739,neutral
12740,entailment
12741,contradiction
12742,contradiction
12743,neutral
12744,neutral
12745,contradiction
12746,entailment
12747,entailment
12748,entailment
12749,contradiction
12750,neutral
12751,neutral
12752,contradiction
12753,entailment
12754,contradiction
12755,entailment
12756,entailment
12757,neutral
12758,contradiction
12759,contradiction
12760,entailment
12761,entailment
12762,neutral
12763,neutral
12764,contradiction
12765,entailment
12766,neutral
12767,neutral
12768,neutral
12769,neutral
12770,entailment
12771,neutral
12772,entailment
12773,contradiction
12774,entailment
12775,contradiction
12776,entailment
12777,neutral
12778,contradiction
12779,contradiction
12780,entailment
12781,neutral
12782,contradiction
12783,entailment
12784,neutral
12785,contradiction
12786,neutral
12787,entailment
12788,neutral
12789,neutral
12790,contradiction
12791,contradiction
12792,contradiction
12793,neutral
12794,entailment
12795,entailment
12796,entailment
12797,contradiction
12798,entailment
12799,neutral
12800,entailment
12801,neutral
12802,neutral
12803,neutral
12804,contradiction
12805,contradiction
12806,contradiction
12807,entailment
12808,contradiction
12809,contradiction
12810,neutral
12811,neutral
12812,entailment
12813,entailment
12814,contradiction
12815,entailment
12816,entailment
12817,entailment
12818,neutral
12819,neutral
12820,entailment
12821,contradiction
12822,entailment
12823,entailment
12824,contradiction
12825,entailment
12826,entailment
12827,entailment
12828,neutral
12829,contradiction
12830,contradiction
12831,entailment
12832,neutral
12833,neutral
12834,entailment
12835,entailment
12836,entailment
12837,entailment
12838,neutral
12839,contradiction
12840,contradiction
12841,neutral
12842,contradiction
12843,entailment
12844,contradiction
12845,contradiction
12846,entailment
12847,entailment
12848,contradiction
12849,contradiction
12850,neutral
12851,neutral
12852,entailment
12853,entailment
12854,neutral
12855,entailment
12856,contradiction
12857,entailment
12858,contradiction
12859,contradiction
12860,contradiction
12861,entailment
12862,neutral
12863,contradiction
12864,contradiction
12865,entailment
12866,entailment
12867,neutral
12868,contradiction
12869,contradiction
12870,neutral
12871,entailment
12872,entailment
12873,neutral
12874,entailment
12875,neutral
12876,neutral
12877,entailment
12878,contradiction
12879,contradiction
12880,entailment
12881,neutral
12882,neutral
12883,contradiction
12884,contradiction
12885,contradiction
12886,entailment
12887,entailment
12888,contradiction
12889,entailment
12890,neutral
12891,entailment
12892,contradiction
12893,neutral
12894,contradiction
12895,contradiction
12896,entailment
12897,neutral
12898,entailment
12899,entailment
12900,entailment
12901,neutral
12902,entailment
12903,neutral
12904,entailment
12905,entailment
12906,entailment
12907,entailment
12908,entailment
12909,contradiction
12910,contradiction
12911,entailment
12912,neutral
12913,entailment
12914,contradiction
12915,neutral
12916,contradiction
12917,neutral
12918,neutral
12919,contradiction
12920,entailment
12921,neutral
12922,contradiction
12923,entailment
12924,neutral
12925,contradiction
12926,entailment
12927,entailment
12928,neutral
12929,neutral
12930,entailment
12931,contradiction
12932,entailment
12933,entailment
12934,neutral
12935,entailment
12936,contradiction
12937,entailment
12938,entailment
12939,entailment
12940,neutral
12941,entailment
12942,contradiction
12943,entailment
12944,neutral
12945,entailment
12946,entailment
12947,contradiction
12948,contradiction
12949,entailment
12950,contradiction
12951,contradiction
12952,entailment
12953,neutral
12954,contradiction
12955,neutral
12956,neutral
12957,neutral
12958,entailment
12959,entailment
12960,neutral
12961,entailment
12962,contradiction
12963,contradiction
12964,entailment
12965,entailment
12966,entailment
12967,entailment
12968,neutral
12969,neutral
12970,entailment
12971,neutral
12972,entailment
12973,contradiction
12974,entailment
12975,neutral
12976,contradiction
12977,contradiction
12978,neutral
12979,contradiction
12980,entailment
12981,entailment
12982,neutral
12983,contradiction
12984,contradiction
12985,contradiction
12986,neutral
12987,contradiction
12988,entailment
12989,entailment
12990,neutral
12991,entailment
12992,entailment
12993,contradiction
12994,contradiction
12995,neutral
12996,neutral
12997,neutral
12998,neutral
12999,contradiction
13000,contradiction
13001,entailment
13002,entailment
13003,entailment
13004,contradiction
13005,contradiction
13006,neutral
13007,entailment
13008,neutral
13009,entailment
13010,entailment
13011,entailment
13012,entailment
13013,contradiction
13014,entailment
13015,entailment
13016,contradiction
13017,neutral
13018,entailment
13019,entailment
13020,entailment
13021,entailment
13022,neutral
13023,neutral
13024,entailment
13025,entailment
13026,contradiction
13027,contradiction
13028,entailment
13029,entailment
13030,neutral
13031,entailment
13032,contradiction
13033,contradiction
13034,neutral
13035,contradiction
13036,entailment
13037,contradiction
13038,neutral
13039,contradiction
13040,neutral
13041,contradiction
13042,entailment
13043,contradiction
13044,neutral
13045,contradiction
13046,entailment
13047,contradiction
13048,contradiction
13049,neutral
13050,neutral
13051,entailment
13052,entailment
13053,contradiction
13054,contradiction
13055,entailment
13056,contradiction
13057,neutral
13058,entailment
13059,neutral
13060,entailment
13061,neutral
13062,contradiction
13063,entailment
13064,neutral
13065,contradiction
13066,neutral
13067,neutral
13068,entailment
13069,contradiction
13070,contradiction
13071,neutral
13072,entailment
13073,entailment
13074,entailment
13075,entailment
13076,contradiction
13077,contradiction
13078,contradiction
13079,neutral
13080,neutral
13081,contradiction
13082,entailment
13083,neutral
13084,contradiction
13085,neutral
13086,entailment
13087,entailment
13088,entailment
13089,entailment
13090,neutral
13091,neutral
13092,neutral
13093,contradiction
13094,neutral
13095,entailment
13096,contradiction
13097,entailment
13098,entailment
13099,entailment
13100,neutral
13101,neutral
13102,contradiction
13103,neutral
13104,contradiction
13105,contradiction
13106,entailment
13107,neutral
13108,neutral
13109,neutral
13110,entailment
13111,entailment
13112,contradiction
13113,contradiction
13114,contradiction
13115,entailment
13116,neutral
13117,contradiction
13118,neutral
13119,entailment
13120,neutral
13121,entailment
13122,entailment
13123,contradiction
13124,contradiction
13125,contradiction
13126,entailment
13127,neutral
13128,contradiction
13129,entailment
13130,neutral
13131,entailment
13132,entailment
13133,contradiction
13134,neutral
13135,entailment
13136,neutral
13137,neutral
13138,entailment
13139,neutral
13140,entailment
13141,neutral
13142,neutral
13143,contradiction
13144,entailment
13145,contradiction
13146,neutral
13147,entailment
13148,contradiction
13149,entailment
13150,neutral
13151,entailment
13152,entailment
13153,neutral
13154,entailment
13155,entailment
13156,contradiction
13157,contradiction
13158,neutral
13159,entailment
13160,entailment
13161,contradiction
13162,neutral
13163,neutral
13164,contradiction
13165,neutral
13166,contradiction
13167,neutral
13168,contradiction
13169,contradiction
13170,entailment
13171,entailment
13172,neutral
13173,contradiction
13174,contradiction
13175,neutral
13176,contradiction
13177,entailment
13178,entailment
13179,entailment
13180,contradiction
13181,entailment
13182,entailment
13183,contradiction
13184,neutral
13185,neutral
13186,neutral
13187,neutral
13188,contradiction
13189,contradiction
13190,entailment
13191,neutral
13192,neutral
13193,entailment
13194,neutral
13195,neutral
13196,neutral
13197,contradiction
13198,neutral
13199,contradiction
13200,contradiction
13201,neutral
13202,entailment
13203,entailment
13204,contradiction
13205,neutral
13206,neutral
13207,entailment
13208,neutral
13209,contradiction
13210,entailment
13211,entailment
13212,entailment
13213,entailment
13214,entailment
13215,neutral
13216,contradiction
13217,contradiction
13218,entailment
13219,contradiction
13220,entailment
13221,entailment
13222,entailment
13223,neutral
13224,neutral
13225,contradiction
13226,entailment
13227,neutral
13228,entailment
13229,entailment
13230,neutral
13231,neutral
13232,contradiction
13233,contradiction
13234,neutral
13235,contradiction
13236,contradiction
13237,contradiction
13238,neutral
13239,neutral
13240,contradiction
13241,entailment
13242,neutral
13243,contradiction
13244,entailment
13245,entailment
13246,contradiction
13247,neutral
13248,entailment
13249,contradiction
13250,entailment
13251,entailment
13252,contradiction
13253,entailment
13254,neutral
13255,neutral
13256,entailment
13257,neutral
13258,contradiction
13259,contradiction
13260,neutral
13261,contradiction
13262,entailment
13263,entailment
13264,entailment
13265,neutral
13266,contradiction
13267,neutral
13268,neutral
13269,contradiction
13270,neutral
13271,neutral
13272,neutral
13273,contradiction
13274,neutral
13275,contradiction
13276,neutral
13277,contradiction
13278,contradiction
13279,entailment
13280,entailment
13281,entailment
13282,contradiction
13283,contradiction
13284,neutral
13285,entailment
13286,entailment
13287,contradiction
13288,contradiction
13289,contradiction
13290,contradiction
13291,entailment
13292,entailment
13293,entailment
13294,contradiction
13295,entailment
13296,contradiction
13297,contradiction
13298,contradiction
13299,contradiction
13300,entailment
13301,entailment
13302,neutral
13303,contradiction
13304,neutral
13305,contradiction
13306,contradiction
13307,neutral
13308,neutral
13309,neutral
13310,contradiction
13311,entailment
13312,entailment
13313,contradiction
13314,neutral
13315,neutral
13316,contradiction
13317,contradiction
13318,entailment
13319,entailment
13320,neutral
13321,neutral
13322,neutral
13323,entailment
13324,neutral
13325,entailment
13326,contradiction
13327,neutral
13328,contradiction
13329,entailment
13330,neutral
13331,contradiction
13332,entailment
13333,neutral
13334,neutral
13335,entailment
13336,entailment
13337,contradiction
13338,contradiction
13339,contradiction
13340,entailment
13341,entailment
13342,neutral
13343,contradiction
13344,entailment
13345,entailment
13346,entailment
13347,entailment
13348,contradiction
13349,contradiction
13350,contradiction
13351,contradiction
13352,neutral
13353,neutral
13354,neutral
13355,entailment
13356,entailment
13357,contradiction
13358,entailment
13359,contradiction
13360,entailment
13361,neutral
13362,entailment
13363,neutral
13364,entailment
13365,contradiction
13366,neutral
13367,neutral
13368,entailment
13369,neutral
13370,entailment
13371,contradiction
13372,contradiction
13373,entailment
13374,neutral
13375,contradiction
13376,contradiction
13377,contradiction
13378,entailment
13379,entailment
13380,neutral
13381,entailment
13382,neutral
13383,entailment
13384,entailment
13385,contradiction
13386,neutral
13387,contradiction
13388,entailment
13389,neutral
13390,contradiction
13391,neutral
13392,neutral
13393,entailment
13394,contradiction
13395,contradiction
13396,entailment
13397,contradiction
13398,entailment
13399,neutral
13400,entailment
13401,contradiction
13402,neutral
13403,neutral
13404,neutral
13405,contradiction
13406,entailment
13407,contradiction
13408,neutral
13409,contradiction
13410,entailment
13411,neutral
13412,contradiction
13413,entailment
13414,entailment
13415,entailment
13416,entailment
13417,entailment
13418,contradiction
13419,neutral
13420,neutral
13421,contradiction
13422,entailment
13423,contradiction
13424,neutral
13425,neutral
13426,neutral
13427,neutral
13428,contradiction
13429,entailment
13430,contradiction
13431,entailment
13432,entailment
13433,contradiction
13434,neutral
13435,neutral
13436,neutral
13437,neutral
13438,neutral
13439,entailment
13440,contradiction
13441,neutral
13442,contradiction
13443,neutral
13444,entailment
13445,entailment
13446,entailment
13447,entailment
13448,entailment
13449,neutral
13450,entailment
13451,entailment
13452,neutral
13453,neutral
13454,contradiction
13455,contradiction
13456,contradiction
13457,neutral
13458,entailment
13459,entailment
13460,entailment
13461,entailment
13462,contradiction
13463,contradiction
13464,contradiction
13465,entailment
13466,contradiction
13467,entailment
13468,neutral
13469,neutral
13470,entailment
13471,neutral
13472,contradiction
13473,contradiction
13474,neutral
13475,neutral
13476,contradiction
13477,neutral
13478,contradiction
13479,entailment
13480,contradiction
13481,entailment
13482,neutral
13483,neutral
13484,entailment
13485,neutral
13486,neutral
13487,contradiction
13488,neutral
13489,entailment
13490,contradiction
13491,neutral
13492,contradiction
13493,neutral
13494,entailment
13495,entailment
13496,contradiction
13497,entailment
13498,neutral
13499,neutral
13500,entailment
13501,entailment
13502,contradiction
13503,contradiction
13504,contradiction
13505,neutral
13506,entailment
13507,entailment
13508,contradiction
13509,neutral
13510,contradiction
13511,neutral
13512,entailment
13513,entailment
13514,entailment
13515,neutral
13516,neutral
13517,neutral
13518,neutral
13519,contradiction
13520,entailment
13521,entailment
13522,neutral
13523,contradiction
13524,entailment
13525,neutral
13526,contradiction
13527,entailment
13528,entailment
13529,contradiction
13530,contradiction
13531,neutral
13532,contradiction
13533,neutral
13534,contradiction
13535,neutral
13536,entailment
13537,contradiction
13538,contradiction
13539,contradiction
13540,contradiction
13541,neutral
13542,entailment
13543,contradiction
13544,neutral
13545,neutral
13546,entailment
13547,contradiction
13548,entailment
13549,entailment
13550,entailment
13551,entailment
13552,contradiction
13553,entailment
13554,entailment
13555,neutral
13556,entailment
13557,entailment
13558,contradiction
13559,contradiction
13560,entailment
13561,entailment
13562,contradiction
13563,neutral
13564,contradiction
13565,entailment
13566,entailment
13567,neutral
13568,contradiction
13569,contradiction
13570,entailment
13571,neutral
13572,entailment
13573,contradiction
13574,contradiction
13575,neutral
13576,entailment
13577,contradiction
13578,contradiction
13579,entailment
13580,neutral
13581,entailment
13582,contradiction
13583,neutral
13584,entailment
13585,entailment
13586,neutral
13587,entailment
13588,contradiction
13589,entailment
13590,neutral
13591,contradiction
13592,entailment
13593,entailment
13594,entailment
13595,entailment
13596,contradiction
13597,neutral
13598,neutral
13599,entailment
13600,contradiction
13601,neutral
13602,entailment
13603,entailment
13604,entailment
13605,neutral
13606,neutral
13607,entailment
13608,contradiction
13609,contradiction
13610,contradiction
13611,contradiction
13612,contradiction
13613,neutral
13614,entailment
13615,neutral
13616,neutral
13617,neutral
13618,entailment
13619,neutral
13620,contradiction
13621,entailment
13622,contradiction
13623,contradiction
13624,contradiction
13625,entailment
13626,neutral
13627,contradiction
13628,entailment
13629,entailment
13630,neutral
13631,neutral
13632,entailment
13633,entailment
13634,neutral
13635,entailment
13636,neutral
13637,entailment
13638,neutral
13639,contradiction
13640,entailment
13641,contradiction
13642,neutral
13643,neutral
13644,entailment
13645,contradiction
13646,entailment
13647,contradiction
13648,entailment
13649,neutral
13650,entailment
13651,neutral
13652,entailment
13653,entailment
13654,contradiction
13655,entailment
13656,neutral
13657,neutral
13658,entailment
13659,contradiction
13660,contradiction
13661,entailment
13662,neutral
13663,neutral
13664,entailment
